用户ID,首次购买时间,首次购买年月,注册年月,安装年月,渠道
17575.0,2010-02-10 13:48:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
17576.0,2009-12-03 16:54:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17577.0,2010-02-09 10:10:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
17578.0,2010-06-28 11:55:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,抖音
17579.0,2010-05-10 14:28:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,微信
17580.0,2010-10-13 14:28:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
17581.0,2009-12-03 12:34:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17582.0,2010-03-26 12:23:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
17583.0,2010-05-28 14:24:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17584.0,2010-01-25 08:17:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17585.0,2010-08-18 16:39:00,2010-08-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17586.0,2010-03-30 13:12:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
17587.0,2010-03-21 14:16:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
17588.0,2010-03-12 12:34:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
17589.0,2010-03-07 13:48:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
17590.0,2011-10-30 14:05:00,2011-10-01 00:00:00,2011-02-01 00:00:00,2010-08-01 00:00:00,微信
17591.0,2010-01-17 16:09:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
17592.0,2009-12-01 10:49:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17593.0,2009-12-04 14:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17594.0,2010-04-14 08:53:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
17595.0,2011-11-02 16:19:00,2011-11-01 00:00:00,2011-01-01 00:00:00,2010-10-01 00:00:00,抖音
17596.0,2009-12-15 13:21:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17597.0,2010-05-05 15:33:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17598.0,2010-11-23 17:43:00,2010-11-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
17599.0,2010-08-19 12:50:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,百度
17600.0,2011-11-22 09:43:00,2011-11-01 00:00:00,2011-05-01 00:00:00,2010-07-01 00:00:00,抖音
17601.0,2010-11-24 14:29:00,2010-11-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,百度
17602.0,2010-03-30 17:25:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
17603.0,2009-12-10 09:44:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17604.0,2010-01-27 12:19:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
17605.0,2010-04-28 14:45:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
17606.0,2009-12-02 13:32:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17607.0,2010-11-28 13:11:00,2010-11-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,抖音
17608.0,2010-04-11 13:37:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17609.0,2010-04-09 16:54:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
17610.0,2009-12-06 16:07:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17611.0,2009-12-01 13:29:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17612.0,2009-12-17 11:59:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17613.0,2011-02-07 11:20:00,2011-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17614.0,2011-10-13 16:01:00,2011-10-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,百度
17615.0,2010-08-11 12:54:00,2010-08-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17616.0,2010-09-14 10:43:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,百度
17617.0,2010-05-30 12:48:00,2010-05-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
17618.0,2010-01-24 11:03:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17619.0,2011-01-31 14:18:00,2011-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17620.0,2011-10-11 12:08:00,2011-10-01 00:00:00,2010-09-01 00:00:00,2010-05-01 00:00:00,百度
17621.0,2010-10-04 09:37:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2010-04-01 00:00:00,抖音
17622.0,2010-04-20 13:38:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17623.0,2009-12-14 14:36:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17624.0,2009-12-20 12:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17625.0,2009-12-15 11:49:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17626.0,2010-04-16 12:15:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
17627.0,2010-08-18 11:27:00,2010-08-01 00:00:00,2010-08-01 00:00:00,2010-07-01 00:00:00,百度
17628.0,2011-09-19 15:21:00,2011-09-01 00:00:00,2010-05-01 00:00:00,2010-04-01 00:00:00,微信
17629.0,2010-10-14 13:35:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
17630.0,2011-04-21 14:03:00,2011-04-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
17631.0,2009-12-09 14:15:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17633.0,2010-11-15 14:55:00,2010-11-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
17634.0,2011-01-06 12:45:00,2011-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17635.0,2010-04-28 10:51:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17636.0,2011-11-20 14:40:00,2011-11-01 00:00:00,2010-07-01 00:00:00,2010-01-01 00:00:00,抖音
17637.0,2011-08-16 13:25:00,2011-08-01 00:00:00,2011-03-01 00:00:00,2010-08-01 00:00:00,百度
17638.0,2009-12-18 09:58:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17639.0,2010-08-13 11:59:00,2010-08-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
17640.0,2010-03-23 09:15:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
17642.0,2009-12-05 16:01:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17643.0,2010-07-22 13:07:00,2010-07-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
17644.0,2010-02-16 08:44:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
17646.0,2009-12-16 09:37:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17647.0,2010-02-08 14:39:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17648.0,2010-11-19 16:41:00,2010-11-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,微信
17649.0,2010-08-24 13:01:00,2010-08-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
17650.0,2011-11-18 14:52:00,2011-11-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,百度
17651.0,2010-07-01 12:17:00,2010-07-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17652.0,2011-03-03 14:05:00,2011-03-01 00:00:00,2011-02-01 00:00:00,2011-02-01 00:00:00,百度
17653.0,2011-08-11 15:24:00,2011-08-01 00:00:00,2011-06-01 00:00:00,2010-11-01 00:00:00,抖音
17654.0,2011-03-07 13:17:00,2011-03-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,百度
17655.0,2010-10-19 10:20:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-03-01 00:00:00,百度
17656.0,2011-08-03 10:45:00,2011-08-01 00:00:00,2011-08-01 00:00:00,2010-06-01 00:00:00,百度
17657.0,2010-10-05 14:52:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
17658.0,2011-05-12 15:23:00,2011-05-01 00:00:00,2011-04-01 00:00:00,2010-01-01 00:00:00,抖音
17659.0,2010-11-18 14:20:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
17660.0,2009-12-02 16:02:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17662.0,2009-12-17 09:54:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17663.0,2010-03-04 11:42:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
17664.0,2010-03-29 17:17:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17665.0,2010-08-03 13:12:00,2010-08-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
17666.0,2010-06-30 12:03:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,百度
17667.0,2010-02-23 09:57:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
17668.0,2011-11-01 14:45:00,2011-11-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
17669.0,2010-04-01 18:48:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
17670.0,2011-04-26 09:12:00,2011-04-01 00:00:00,2010-11-01 00:00:00,2010-03-01 00:00:00,百度
17671.0,2010-11-29 11:53:00,2010-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17672.0,2010-01-26 17:20:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17673.0,2010-03-19 14:02:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17674.0,2010-12-06 10:20:00,2010-12-01 00:00:00,2010-12-01 00:00:00,2010-10-01 00:00:00,百度
17675.0,2009-12-10 16:10:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17676.0,2010-03-30 10:49:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17677.0,2009-12-16 11:23:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17678.0,2010-04-15 13:54:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17679.0,2009-12-03 17:32:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17680.0,2010-07-16 16:07:00,2010-07-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17681.0,2010-01-15 11:53:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17682.0,2010-03-08 09:49:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17683.0,2010-06-03 17:15:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
17684.0,2011-10-27 11:10:00,2011-10-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17685.0,2010-02-11 13:44:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
17686.0,2010-06-24 09:49:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
17687.0,2010-10-15 12:30:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
17688.0,2010-11-11 10:41:00,2010-11-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,抖音
17689.0,2010-08-22 13:54:00,2010-08-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
17690.0,2010-02-03 14:26:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17691.0,2010-06-11 11:50:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,抖音
17692.0,2010-06-17 11:14:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
17693.0,2011-07-25 15:48:00,2011-07-01 00:00:00,2010-11-01 00:00:00,2010-02-01 00:00:00,百度
17694.0,2010-05-26 08:27:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,百度
17695.0,2010-01-28 09:27:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17696.0,2009-12-10 17:09:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17697.0,2011-04-17 15:40:00,2011-04-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
17698.0,2011-03-24 11:34:00,2011-03-01 00:00:00,2010-05-01 00:00:00,2010-04-01 00:00:00,百度
17699.0,2010-05-27 11:53:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,抖音
17700.0,2009-12-01 11:37:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17701.0,2011-04-01 12:25:00,2011-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17702.0,2010-11-04 12:09:00,2010-11-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,微信
17703.0,2010-10-17 16:16:00,2010-10-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
17704.0,2011-04-14 09:28:00,2011-04-01 00:00:00,2010-12-01 00:00:00,2009-12-01 00:00:00,抖音
17705.0,2010-05-12 09:47:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17706.0,2010-01-19 12:13:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17707.0,2009-12-07 12:19:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17708.0,2010-10-12 12:13:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,百度
17709.0,2010-04-15 14:48:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17710.0,2010-10-12 07:49:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
17711.0,2011-02-23 11:32:00,2011-02-01 00:00:00,2010-03-01 00:00:00,2009-12-01 00:00:00,微信
17712.0,2011-10-26 12:28:00,2011-10-01 00:00:00,2011-09-01 00:00:00,2010-03-01 00:00:00,微信
17713.0,2010-06-09 09:33:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
17714.0,2010-07-14 10:41:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2010-02-01 00:00:00,百度
17715.0,2010-04-26 12:17:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,抖音
17716.0,2009-12-02 17:18:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17717.0,2010-10-14 12:54:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,百度
17718.0,2010-03-05 08:01:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
17719.0,2011-03-29 11:29:00,2011-03-01 00:00:00,2010-07-01 00:00:00,2010-04-01 00:00:00,微信
17720.0,2010-05-10 09:58:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17721.0,2010-02-18 15:18:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
17722.0,2010-11-29 09:44:00,2010-11-01 00:00:00,2010-11-01 00:00:00,2010-04-01 00:00:00,抖音
17723.0,2010-11-29 10:35:00,2010-11-01 00:00:00,2010-10-01 00:00:00,2010-10-01 00:00:00,抖音
17724.0,2011-07-24 13:26:00,2011-07-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,抖音
17725.0,2011-03-17 19:47:00,2011-03-01 00:00:00,2011-03-01 00:00:00,2011-01-01 00:00:00,百度
17726.0,2010-01-26 14:58:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17727.0,2011-11-24 17:06:00,2011-11-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,抖音
17728.0,2010-09-12 14:58:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,百度
17729.0,2010-04-22 15:03:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,微信
17730.0,2010-04-29 11:48:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,百度
17731.0,2010-02-09 12:37:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
17732.0,2010-08-09 08:41:00,2010-08-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
17733.0,2011-03-23 09:54:00,2011-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
17734.0,2010-03-07 13:55:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
17735.0,2010-07-30 13:25:00,2010-07-01 00:00:00,2010-07-01 00:00:00,2010-05-01 00:00:00,抖音
17736.0,2011-08-18 14:33:00,2011-08-01 00:00:00,2011-06-01 00:00:00,2010-09-01 00:00:00,百度
17737.0,2011-10-12 14:42:00,2011-10-01 00:00:00,2010-12-01 00:00:00,2010-01-01 00:00:00,抖音
17738.0,2010-03-19 10:07:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
17739.0,2009-12-07 10:48:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17740.0,2010-01-11 13:11:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17741.0,2010-05-28 12:11:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17742.0,2009-12-01 13:16:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17743.0,2010-09-17 14:54:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2010-07-01 00:00:00,抖音
17744.0,2010-11-24 09:34:00,2010-11-01 00:00:00,2010-07-01 00:00:00,2010-04-01 00:00:00,抖音
17745.0,2010-06-02 09:03:00,2010-06-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
17746.0,2010-04-08 12:54:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17747.0,2011-08-19 08:13:00,2011-08-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,微信
17748.0,2010-06-30 13:49:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,抖音
17749.0,2010-06-11 14:56:00,2010-06-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,抖音
17750.0,2011-06-28 15:44:00,2011-06-01 00:00:00,2011-01-01 00:00:00,2010-12-01 00:00:00,抖音
17751.0,2010-10-14 13:57:00,2010-10-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,抖音
17752.0,2010-12-15 16:19:00,2010-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17753.0,2010-01-06 14:20:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17754.0,2009-12-11 15:52:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17756.0,2010-11-10 12:54:00,2010-11-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,微信
17757.0,2010-01-13 15:56:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17758.0,2010-05-20 13:18:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17759.0,2010-05-05 11:40:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
17760.0,2010-02-28 12:15:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17761.0,2011-11-07 10:23:00,2011-11-01 00:00:00,2010-10-01 00:00:00,2010-05-01 00:00:00,百度
17762.0,2010-09-09 17:40:00,2010-09-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17763.0,2010-02-18 14:32:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
17764.0,2009-12-03 14:28:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17765.0,2010-09-17 12:45:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2010-03-01 00:00:00,百度
17766.0,2010-11-23 14:17:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17767.0,2010-10-25 16:22:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,抖音
17768.0,2009-12-02 12:26:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17769.0,2010-01-19 11:33:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17770.0,2011-03-02 13:35:00,2011-03-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,百度
17771.0,2010-04-29 13:21:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
17772.0,2010-11-12 11:31:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
17773.0,2010-01-18 14:32:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17774.0,2010-02-08 16:06:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
17775.0,2011-03-30 10:50:00,2011-03-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
17776.0,2009-12-16 14:59:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17777.0,2011-08-31 14:35:00,2011-08-01 00:00:00,2010-09-01 00:00:00,2010-06-01 00:00:00,百度
17778.0,2010-02-16 12:44:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,抖音
17779.0,2011-07-19 12:19:00,2011-07-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,抖音
17780.0,2010-01-24 11:21:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
17781.0,2011-03-31 19:54:00,2011-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17782.0,2010-11-22 10:03:00,2010-11-01 00:00:00,2010-08-01 00:00:00,2010-05-01 00:00:00,百度
17783.0,2010-07-15 12:50:00,2010-07-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
17784.0,2010-06-07 16:08:00,2010-06-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,百度
17785.0,2010-05-23 13:01:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,微信
17786.0,2011-01-26 14:35:00,2011-01-01 00:00:00,2010-12-01 00:00:00,2010-04-01 00:00:00,抖音
17787.0,2010-12-03 13:43:00,2010-12-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17788.0,2011-08-02 10:38:00,2011-08-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
17789.0,2010-02-16 13:16:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
17790.0,2010-06-13 13:30:00,2010-06-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17791.0,2011-11-10 12:09:00,2011-11-01 00:00:00,2011-09-01 00:00:00,2010-07-01 00:00:00,微信
17792.0,2010-08-18 13:08:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,百度
17793.0,2011-11-14 14:24:00,2011-11-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,抖音
17794.0,2010-01-20 12:17:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
17795.0,2011-03-20 12:02:00,2011-03-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,百度
17796.0,2010-10-14 13:37:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2010-07-01 00:00:00,抖音
17797.0,2009-12-15 14:30:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17798.0,2010-05-07 11:42:00,2010-05-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
17799.0,2009-12-13 16:03:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
17800.0,2011-01-09 13:50:00,2011-01-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,百度
17801.0,2010-01-17 11:31:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
17802.0,2009-12-13 13:39:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17803.0,2010-11-12 13:53:00,2010-11-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
17804.0,2009-12-01 12:22:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17805.0,2010-04-08 14:36:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
17806.0,2011-11-28 14:12:00,2011-11-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,抖音
17807.0,2010-01-04 14:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
17808.0,2010-05-07 16:26:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
17809.0,2009-12-02 14:52:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
17810.0,2010-01-25 10:26:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
